rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
4.5,no,comter,2 (stereo),2017-07-24,Not specified,16,XC380875.mp3,Not specified,Common Tern,Not specified,XC380875 Common Tern (Sterna hirundo),"['Acrocephalus scirpaceus_Eurasian Reed Warbler', 'Lophophanes cristatus_Crested Tit']",yes,Sterna hirundo," Brandenburg (near  Friedland), Brandenburg",52.0462,44100 (Hz),call,40 m,,256399 (bps),mp3,Not specified,Eurasian Reed Warbler (Acrocephalus scirpaceus); European Crested Tit (Lophophanes cristatus),380875,https://www.xeno-canto.org/380875,Germany,Sonnenburg,Sterna hirundo_Common Tern,14.2311,Not specified,07:30,Sonnenburg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2017-07-22,Not specified,32,XC380965.mp3,Not specified,Common Tern,Not specified,XC380965 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vauvert, Gard, Occitanie",43.6245,48000 (Hz),"call, chase call, flight call",0 m,,320000 (bps),mp3,Not specified,,380965,https://www.xeno-canto.org/380965,France,Stanislas Wroza,Sterna hirundo_Common Tern,4.3129,Not specified,06:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2017-07-22,Not specified,3,XC380966.mp3,Not specified,Common Tern,Not specified,XC380966 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vauvert, Gard, Occitanie",43.6245,48000 (Hz),"call, chase call, flight call",0 m,,320000 (bps),mp3,Not specified,,380966,https://www.xeno-canto.org/380966,France,Stanislas Wroza,Sterna hirundo_Common Tern,4.3129,Not specified,06:30,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,,comter,2 (stereo),2017-07-21,level,15,XC381246.mp3,level,Common Tern,1-3,XC381246 Common Tern (Sterna hirundo),[],,Sterna hirundo," Werkendam, Werkendam, Noord-Brabant",51.7868,44100 (Hz),"begging call, call",0 m,"1 adult, 1 juvenile, 
highpass filter, fader

bird-seen:yes",192000 (bps),mp3,level,,381246,https://www.xeno-canto.org/381246,Netherlands,Twan Mols,Sterna hirundo_Common Tern,4.7909,0-3(s),10:00,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,,comter,2 (stereo),2017-07-21,level,41,XC381247.mp3,level,Common Tern,1-3,XC381247 Common Tern (Sterna hirundo),[],,Sterna hirundo," Werkendam, Werkendam, Noord-Brabant",51.7868,44100 (Hz),"begging call, call",0 m,"1 adult, 1 juvenile, 
highpass filter, fader

bird-seen:yes",192000 (bps),mp3,level,,381247,https://www.xeno-canto.org/381247,Netherlands,Twan Mols,Sterna hirundo_Common Tern,4.7909,0-3(s),10:00,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,,comter,2 (stereo),2017-07-21,level,19,XC381248.mp3,level,Common Tern,1-3,XC381248 Common Tern (Sterna hirundo),[],,Sterna hirundo," Werkendam, Werkendam, Noord-Brabant",51.7868,44100 (Hz),"begging call, call",0 m,"1 adult, 1 juvenile, 
highpass filter, fader

bird-seen:yes",192000 (bps),mp3,level,,381248,https://www.xeno-canto.org/381248,Netherlands,Twan Mols,Sterna hirundo_Common Tern,4.7909,0-3(s),10:00,Twan Mols,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,1 (mono),2017-07-22,Not specified,346,XC381672.mp3,Not specified,Common Tern,Not specified,XC381672 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Lansargues, Hérault, Occitanie",43.6146,44100 (Hz),"alarm call, call, flight call, various calls",0 m,,320000 (bps),mp3,Not specified,,381672,https://www.xeno-canto.org/381672,France,Stanislas Wroza,Sterna hirundo_Common Tern,4.0929,Not specified,20:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,1 (mono),2017-07-22,Not specified,18,XC381673.mp3,Not specified,Common Tern,Not specified,XC381673 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Lansargues, Hérault, Occitanie",43.6146,44100 (Hz),"call, chase call, flight call, interaction call",0 m,Chasing a Black-headed gull,320000 (bps),mp3,Not specified,,381673,https://www.xeno-canto.org/381673,France,Stanislas Wroza,Sterna hirundo_Common Tern,4.0929,Not specified,20:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2017-08-01,Not specified,60,XC381816.mp3,Not specified,Common Tern,Not specified,XC381816 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Gampelen, Erlach, Bern",46.9835,48000 (Hz),flight call,420 m,various flight calls at a small colony,128000 (bps),mp3,Not specified,,381816,https://www.xeno-canto.org/381816,Switzerland,Jerome Fischer,Sterna hirundo_Common Tern,7.0464,Not specified,10:00,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2017-08-06,Not specified,15,XC382666.mp3,Not specified,Common Tern,Not specified,XC382666 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Chablais de Cudrefin, VD",46.98,48000 (Hz),flight call,420 m,,128000 (bps),mp3,Not specified,,382666,https://www.xeno-canto.org/382666,Switzerland,Jerome Fischer,Sterna hirundo_Common Tern,7.038,Not specified,19:00,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2017-08-09,Not specified,102,XC382669.mp3,Not specified,Common Tern,Not specified,XC382669 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Chablais de Cudrefin, VD",46.98,48000 (Hz),"call, flight call",420 m,"various calls, mainly in flight",128000 (bps),mp3,Not specified,,382669,https://www.xeno-canto.org/382669,Switzerland,Jerome Fischer,Sterna hirundo_Common Tern,7.038,Not specified,19:30,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2017-07-02,Not specified,9,XC395263.mp3,Not specified,Common Tern,Not specified,XC395263 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Yakutsk, Gorod Yakutsk, Sakha (Yakutiya) Republits",62.0355,44100 (Hz),call,120 m,"Recording modified with high pass filter (1400Hz, 6dB) with Audacity.",320000 (bps),mp3,Not specified,,395263,https://www.xeno-canto.org/395263,Russian Federation,Sunny,Sterna hirundo_Common Tern,129.6755,Not specified,13:30,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2017-07-02,Not specified,7,XC395271.mp3,Not specified,Common Tern,Not specified,XC395271 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Yakutsk, Gorod Yakutsk, Sakha (Yakutiya) Republits",62.0355,44100 (Hz),call,120 m,,320000 (bps),mp3,Not specified,,395271,https://www.xeno-canto.org/395271,Russian Federation,Sunny,Sterna hirundo_Common Tern,129.6755,Not specified,13:30,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2018-04-23,Not specified,8,XC412008.mp3,Not specified,Common Tern,Not specified,XC412008 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Gampelen, Erlach, Bern",46.9839,48000 (Hz),flight call,420 m,,128000 (bps),mp3,Not specified,,412008,https://www.xeno-canto.org/412008,Switzerland,Jerome Fischer,Sterna hirundo_Common Tern,7.0463,Not specified,11:30,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2018-05-21,Not specified,158,XC416252.mp3,Not specified,Common Tern,Not specified,XC416252 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Cudrefin, Broye-Vully, Vaud",46.9829,48000 (Hz),"alarm call, call, courtship call, flight call",440 m,colony of about 60+ birds,128000 (bps),mp3,Not specified,,416252,https://www.xeno-canto.org/416252,Switzerland,Jerome Fischer,Sterna hirundo_Common Tern,7.047,Not specified,09:00,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2018-07-02,Not specified,26,XC423393.mp3,Not specified,Common Tern,Not specified,XC423393 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vitskärsudden, Västerbottens län",63.6527,48000 (Hz),"call, flight call",0 m,,289797 (bps),mp3,Not specified,,423393,https://www.xeno-canto.org/423393,Sweden,Lars Edenius,Sterna hirundo_Common Tern,20.2939,Not specified,06:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2018-06-27,Not specified,16,XC447337.mp3,Not specified,Common Tern,Not specified,XC447337 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Greater London, England",51.5083,48000 (Hz),call,0 m,,192000 (bps),mp3,Not specified,,447337,https://www.xeno-canto.org/447337,United Kingdom,David Darrell-Lambert,Sterna hirundo_Common Tern,0.1448,Not specified,14:00,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,comter,2 (stereo),2017-07-19,Not specified,234,XC448151.mp3,Not specified,Common Tern,Not specified,XC448151 Common Tern (Sterna hirundo),"['Hydrocoloeus minutus_Little Gull', 'Chroicocephalus ridibundus_Black-headed Gull', 'Larus canus_Mew Gull']",yes,Sterna hirundo," Enebågsudden, Brevik, Västergötland",58.4439,44100 (Hz),"alarm call, male",90 m,,320000 (bps),mp3,Not specified,Little Gull (Hydrocoloeus minutus); Black-headed Gull (Chroicocephalus ridibundus); Mew Gull (Larus canus),448151,https://www.xeno-canto.org/448151,Sweden,Patrik Åberg,Sterna hirundo_Common Tern,14.4687,Not specified,18:14,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-05-12,Not specified,28,XC474035.mp3,Not specified,Common Tern,Not specified,XC474035 Common Tern (Sterna hirundo),[],yes,Sterna hirundo, Île de Ré,46.244,48000 (Hz),"call, flight call",0 m,,320000 (bps),mp3,Not specified,,474035,https://www.xeno-canto.org/474035,France,Stanislas Wroza,Sterna hirundo_Common Tern,-1.511,Not specified,08:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-05-12,Not specified,18,XC474037.mp3,Not specified,Common Tern,Not specified,XC474037 Common Tern (Sterna hirundo),[],yes,Sterna hirundo, Île de Ré,46.244,48000 (Hz),"call, chasin a Yellow-legged Gull, flight call",0 m,,320000 (bps),mp3,Not specified,,474037,https://www.xeno-canto.org/474037,France,Stanislas Wroza,Sterna hirundo_Common Tern,-1.511,Not specified,08:00,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-05-20,Not specified,6,XC475923.mp3,Not specified,Common Tern,Not specified,XC475923 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vithatten, Skellefteå, Västerbottens län",65.1878,48000 (Hz),call,320 m,,280930 (bps),mp3,Not specified,,475923,https://www.xeno-canto.org/475923,Sweden,Lars Edenius,Sterna hirundo_Common Tern,19.6687,Not specified,16:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-03,Not specified,20,XC484867.mp3,Not specified,Common Tern,Not specified,XC484867 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Great Britain (near  Crimond), Aberdeenshire, Scotland",57.6201,44100 (Hz),"alarm call, call, flight call",0 m,Calls from birds at breeding colony.,192000 (bps),mp3,Not specified,,484867,https://www.xeno-canto.org/484867,United Kingdom,Andrew Harrop,Sterna hirundo_Common Tern,-1.8761,Not specified,12:00,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-10,Not specified,16,XC486093.mp3,Not specified,Common Tern,Not specified,XC486093 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Woodwalton Fen NNR, Ramsey, Cambridgeshire, England",52.4438,44100 (Hz),"flight call, juvenile",0 m,Calls from juveniles circling over fenland pool (adults also present).,192000 (bps),mp3,Not specified,,486093,https://www.xeno-canto.org/486093,United Kingdom,Andrew Harrop,Sterna hirundo_Common Tern,-0.1913,Not specified,10:00,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,comter,2 (stereo),2019-08-05,Not specified,24,XC490618.mp3,Not specified,Common Tern,Not specified,XC490618 Common Tern (Sterna hirundo),['Branta leucopsis_Barnacle Goose'],yes,Sterna hirundo," Vitskärsudden, Västerbottens län",63.6527,48000 (Hz),call,0 m,,244626 (bps),mp3,Not specified,Barnacle Goose (Branta leucopsis),490618,https://www.xeno-canto.org/490618,Sweden,Lars Edenius,Sterna hirundo_Common Tern,20.2939,Not specified,06:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-08-05,Not specified,12,XC490619.mp3,Not specified,Common Tern,Not specified,XC490619 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vitskärsudden, Västerbottens län",63.6527,48000 (Hz),"begging call, call",0 m,Juveniles begging from adults,281207 (bps),mp3,Not specified,,490619,https://www.xeno-canto.org/490619,Sweden,Lars Edenius,Sterna hirundo_Common Tern,20.2939,Not specified,06:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-08-09,Not specified,102,XC491835.mp3,Not specified,Common Tern,Not specified,XC491835 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Sandy Hook, Monmouth Co., NJ",40.451,48000 (Hz),call,0 m,"Long Call, Keer, Kip",183422 (bps),mp3,Not specified,,491835,https://www.xeno-canto.org/491835,United States,William Whitehead,Sterna hirundo_Common Tern,-73.996,Not specified,08:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-27,Not specified,53,XC492645.mp3,Not specified,Common Tern,Not specified,XC492645 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vurnarskiy Rayon, Chuvashia",55.6312,44100 (Hz),"begging call, call, juvenile",100 m,,192000 (bps),mp3,Not specified,,492645,https://www.xeno-canto.org/492645,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,47.1285,Not specified,05:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-27,Not specified,165,XC492646.mp3,Not specified,Common Tern,Not specified,XC492646 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vurnarskiy Rayon, Chuvashia",55.6312,44100 (Hz),"begging call, call, juvenile",100 m,,192000 (bps),mp3,Not specified,,492646,https://www.xeno-canto.org/492646,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,47.1285,Not specified,05:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-27,Not specified,235,XC492648.mp3,Not specified,Common Tern,Not specified,XC492648 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vurnarskiy Rayon, Chuvashia",55.6312,44100 (Hz),"begging call, call, juvenile",100 m,,192000 (bps),mp3,Not specified,,492648,https://www.xeno-canto.org/492648,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,47.1285,Not specified,05:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-27,Not specified,388,XC492649.mp3,Not specified,Common Tern,Not specified,XC492649 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vurnarskiy Rayon, Chuvashia",55.6312,44100 (Hz),"begging call, call, juvenile",100 m,,192000 (bps),mp3,Not specified,,492649,https://www.xeno-canto.org/492649,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,47.1285,Not specified,05:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-27,Not specified,62,XC492650.mp3,Not specified,Common Tern,Not specified,XC492650 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vurnarskiy Rayon, Chuvashia",55.6312,44100 (Hz),"begging call, call, juvenile",100 m,,192000 (bps),mp3,Not specified,,492650,https://www.xeno-canto.org/492650,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,47.1285,Not specified,05:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-07-27,Not specified,127,XC492651.mp3,Not specified,Common Tern,Not specified,XC492651 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vurnarskiy Rayon, Chuvashia",55.6312,44100 (Hz),"begging call, call, juvenile",100 m,,192000 (bps),mp3,Not specified,,492651,https://www.xeno-canto.org/492651,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,47.1285,Not specified,05:00,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,comter,2 (stereo),2019-07-28,Not specified,15,XC494849.mp3,Not specified,Common Tern,Not specified,XC494849 Common Tern (Sterna hirundo),"['Tringa totanus_Common Redshank', 'Tadorna tadorna_Common Shelduck']",yes,Sterna hirundo, Song-Kul (south west corner),41.7603,44100 (Hz),alarm call,3000 m,Birds calling as flying over on marshy lake shore.,181286 (bps),mp3,Not specified,Common Redshank (Tringa totanus); Common Shelduck (Tadorna tadorna),494849,https://www.xeno-canto.org/494849,Kyrgyzstan,Oscar Campbell,Sterna hirundo_Common Tern,75.1128,Not specified,08:00,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2018-05-12,Not specified,40,XC495141.mp3,Not specified,Common Tern,Not specified,XC495141 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Vorotynsky District, Nizhny Novgorod Oblast",56.1626,44100 (Hz),flight call,60 m,,192000 (bps),mp3,Not specified,,495141,https://www.xeno-canto.org/495141,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,46.0829,Not specified,08:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,comter,2 (stereo),2019-07-19,Not specified,19,XC495876.mp3,Not specified,Common Tern,Not specified,XC495876 Common Tern (Sterna hirundo),"['Motacilla citreola_Citrine Wagtail', 'Charadrius dubius_Little Ringed Plover']",yes,Sterna hirundo," Bat-Ulzii, Övörkhangai",46.6341,44100 (Hz),call,2500 m,Adults flying near nesting lake. Also Little Ringed Plover and Citrine Wagtail.,192575 (bps),mp3,Not specified,Citrine Wagtail (Motacilla citreola); Little Ringed Plover (Charadrius dubius),495876,https://www.xeno-canto.org/495876,Mongolia,Oscar Campbell,Sterna hirundo_Common Tern,101.7944,Not specified,17:30,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,comter,2 (stereo),2019-08-13,Not specified,48,XC497511.mp3,Not specified,Common Tern,Not specified,XC497511 Common Tern (Sterna hirundo),[],yes,Sterna hirundo," Cheboksarskiy Rayon, Chuvashia",55.9782,44100 (Hz),flight call,80 m,,192000 (bps),mp3,Not specified,,497511,https://www.xeno-canto.org/497511,Russian Federation,Albert Lastukhin,Sterna hirundo_Common Tern,47.3781,Not specified,07:30,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,no,comter,2 (stereo),2019-09-27,Not specified,34,XC499709.mp3,Not specified,Common Tern,Not specified,XC499709 Common Tern (Sterna hirundo),['Leucophaeus atricilla_Laughing Gull'],yes,Sterna hirundo," Sandy Hook, Monmouth Co., NJ",40.451,48000 (Hz),"begging call, call",0 m,Screech and Long Call,176426 (bps),mp3,Not specified,Laughing Gull (Leucophaeus atricilla),499709,https://www.xeno-canto.org/499709,United States,William Whitehead,Sterna hirundo_Common Tern,-73.996,Not specified,10:00,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
